,date,open,high,low,close,volume,Name,main_news,tagged_news,target_reg,target_class
747,2016-01-28,738.19,751.16,730.6,748.3,3105222,GOOGL,"British Leaders Spar Over Google Deal: Prime Minister David Cameron of Britain and the leader of the Labour Party, Jeremy Corbyn, had a heated exchange over the size of tax deal with Google in Parliament on Wednesday.",,771.26,True
749,2016-02-01,771.26,777.59,761.38,770.77,5576089,GOOGL,"Alphabet, Google’s Parent Company, Grows Briskly to Close In on Apple: Revenue increased 24 percent in the most recent quarter, positioning the outfit formerly known as Google to become the world’s most valuable company.","Creating a Family Website: You don’t have to be a full-fledged webmaster to share photos, videos and news with family and friends in your own private corner of the Internet.",786.28,True
750,2016-02-02,800.5,810.35,780.6,780.91,6792331,GOOGL,"U.S. and Europe in ‘Safe Harbor’ Data Deal, but Legal Fight May Await: The agreement would let businesses like Google and Facebook continue to move personal data across the Atlantic, but European privacy officials may balk.","Daily Report: Alphabet Eclipses Apple to Become the Most Valuable Company: There’s a shifting of the guard at the top of the technology food chain, with Alphabet overtaking Apple to become the world’s most valuable company.",744.59,False
751,2016-02-03,786.28,791.43,736.26,749.38,6555731,GOOGL,"Amit Singhal, an Influential Engineer at Google, Will Retire: Mr. Singhal, one of the earliest builders of Google’s computer system, said he would leave the parent company, Alphabet, on Feb. 26.",,725.5,False
756,2016-02-10,711.79,723.22,705.39,706.85,3015733,GOOGL,"Making Corrections in the Gmail Address Book: When your Google Contacts list becomes outdated or in need of correction, you can update the entries as needed.",Filters That Add a Dash of Dazzle to Smartphone Photos: Several inexpensive or free apps offer an array of options for images.,712.21,True
757,2016-02-11,696.34,712.315,691.19,706.36,3250206,GOOGL,"Google Will Further Block Some European Search Results: To fend off privacy complaints, the search giant will block access to certain links from all of its search sites when used from the European Union.",,718.65,True
758,2016-02-12,712.21,716.0,701.58,706.89,2326889,GOOGL,Using Chromecast to Stream Your Tablet on a TV Screen: Google’s Chromecast device and its Android software let you watch videos from your mobile device on a TV or PC monitor.,,727.0,True
762,2016-02-19,715.9,724.03,713.12,722.11,1745940,GOOGL,"New York Prosecutor on Privacy and Apple: Cyrus R. Vance Jr., the Manhattan district attorney, called Apple and Google the ""wild west"" of technology on Friday.",,726.1,True
764,2016-02-23,726.1,730.9,715.67,717.29,2066566,GOOGL,"Google to Shut Down Its Comparison-Shopping Website: The move to shutter Google Compare marks a shift from a foray into selling financial products like insurance, according to people who work with the company.",,722.93,True
765,2016-02-24,710.61,721.22,702.02,720.9,1854612,GOOGL,Google Joins Race to Speed Up Mobile Delivery of News Articles: Google’s fast-loading format is the latest effort to solve the pervasive problem of web pages taking too long to display on smartphones.,,733.6,True
766,2016-02-25,722.93,729.51,713.23,729.12,1807258,GOOGL,Printing Gmail Backup Codes: Generating a few backup codes ahead of time can come in handy when you are unable to get the text messages from Gmail’s two-step verification system.,"Is Blind Hiring the Best Hiring?: Most companies say they want to attract a diverse workforce, but few deliver. The only solution may be a radical one: anonymity.",721.0,False
769,2016-03-01,721.3,742.33,718.64,742.17,3005553,GOOGL,"Autonomous Google Car Hits Public Bus During Test Drive: A self-driving car being tested by Google struck a public bus on a city street in Mountain View, Calif.",,739.48,False
774,2016-03-08,708.39,722.25,704.0,713.53,2626495,GOOGL,The End of the Road for Picasa: Google is retiring the free photo-editing program and urging its users to give the newer Google Photos software a try.,,727.79,True
775,2016-03-09,715.165,726.24,712.66,725.41,1977169,GOOGL,Master of Go Board Game Is Walloped by Google Computer Program: The match between Google DeepMind’s AlphaGo and Lee Se-dol was seen as a test of how far research into artificial intelligence has come.,"Googling Is Believing: Trumping the Informed Citizen: The Big Media threat that worried Noam Chomsky 30 years ago has been replaced by a new one, manufactured by us.",739.95,True
778,2016-03-14,744.97,754.26,743.6625,750.24,1641189,GOOGL,"South Korean Gets ‘Priceless’ Victory Over Computer in Go Match : After three straight losses, the master player Lee Se-dol rallied for his first victory against a Google program playing a board game known as the most complex ever invented.",,749.05,False
779,2016-03-15,746.02,753.01,742.84,750.57,1491578,GOOGL,Google’s Computer Program Beats Lee Se-dol in Go Tournament: AlphaGo’s 4-1 victory was a historic stride for computer programmers and artificial intelligence researchers.,,757.65,True
780,2016-03-16,749.05,759.0,746.5,757.36,1465285,GOOGL,Speaking Your Mind to Google Docs: An external microphone can help you be better understood by Google’s online word-processing program when you type by talking.,"Samsung’s Smartphones Aren’t the Problem (Just Prune the Bad Apps): Unlike its rival iPhone, Samsung burdens its devices with carrier bloatware and inferior apps. But this is easily remedied, just in time for the new Galaxy S7 models.",761.63,True
781,2016-03-17,757.65,765.34,757.36,758.48,2228244,GOOGL,"Cities to Untangle Traffic Snarls, With Help From Alphabet Unit: A federal Transportation Department partnership with the Alphabet unit Sidewalk Labs will put the power of Google’s data into a traffic management system.",,753.91,False
784,2016-03-22,758.44,765.0,757.875,760.05,1104784,GOOGL,"Keeping Up With Android Security Patches: After a nasty Android bug surfaced last summer, Google has been sending out monthly updates for the software on its Nexus hardware.",,751.2,False
785,2016-03-23,763.35,765.39,756.03,757.56,1233854,GOOGL,"Google Showcases Its Cloud Efforts, Determined to Catch Up to Rivals: A two-day conference featuring machine learning software and tools is aimed at demonstrating Google’s commitment to cloud computing.",,756.17,False
786,2016-03-24,751.2,757.555,750.5,754.84,1555844,GOOGL,Finding Photo Programs That Recognize Faces: Those moving on from Google’s Picasa software can find plenty of other photo-management programs that support face-tagging.,,753.68,False
787,2016-03-28,756.17,758.3,752.04,753.28,1083823,GOOGL,Google and Apple: the High-Tech Hippies of Silicon Valley: Why are the two companies spending billions to build offices that look lifted straight from the 1960s?,Silicon Valley Looks to Artificial Intelligence for the Next Big Thing: Tech’s new architecture melds large computing clouds and artificial intelligence to create efficient computing resources and data-based businesses.,768.21,True
791,2016-04-01,757.16,770.04,755.2,769.67,1583698,GOOGL,"Managed by Q, an On-Demand Start-Up, Raises $25 Million: The investors GV, formerly Google Ventures, and Kapor Capital provided the financing for the office cleaning and management company.","Dude, Where’s My City?: In Seattle, job growth is steroidal. But I ignore the usual measurements of what makes a city robust. Could Kramer from ‘Seinfeld’ live here?",758.13,False
792,2016-04-04,769.51,772.44,761.785,765.12,1346424,GOOGL,"To Beat Go Champion, Google’s Program Needed a Human Army: Without the multitude of minds that created a program capable of beating a Go game master, the contest would have been a no-go.",,757.84,False
799,2016-04-13,770.31,775.75,764.5908,771.91,1771308,GOOGL,Google’s Calendar Now Finds Spare Time and Fills It Up: Features being added to Google’s calendar will let users program in their aspirations for times when they don’t have work or meetings scheduled.,,775.5,True
802,2016-04-18,780.19,788.55,777.61,787.68,1677015,GOOGL,"Europe Tried to Rein In Google. It Backfired.: Despite mining people’s data to earn billions of dollars, the search giant has been given the power to police some of the region’s tough privacy rules.",,779.16,False
803,2016-04-19,790.5,790.95,770.27,776.25,2197615,GOOGL,"Bill Campbell, Coach of Silicon Valley Stars, Dies at 75: Mr. Campbell, who advised the likes of Steve Jobs at Apple and Larry Page at Google, helped shape the technology industry.",,777.31,True
804,2016-04-20,779.16,779.66,771.27,774.92,1713088,GOOGL,"E.U. Official on Charges Against Google: Margrethe Vestager, the European Union’s competition commissioner, said on Wednesday that Google placed ""unjustified restrictions and condition"" on manufacturers of devices and on mobile network operators.",,743.91,False
805,2016-04-21,777.31,781.6799,771.55,780.0,3881420,GOOGL,Alphabet Earnings Disappoint as Google Ad Clicks Cost Less: Revenue for the Google holding company was about $150 million less than expected.,,735.35,False
806,2016-04-22,743.91,753.92,730.37,737.77,7039948,GOOGL,"Microsoft and Google Agree to Drop Mutual Complaints: In withdrawing complaints with authorities worldwide, the companies said they would try to resolve future disputes before protesting to regulators.","The No-Good Week in Tech’s (Hopeful) Trip to a Bright Future: A deeper reading of recent earnings reports shows an industry in transition, and perhaps getting ready to get even bigger.",744.42,True
807,2016-04-25,735.35,744.88,735.1,742.21,2472061,GOOGL,"Europe’s Web Privacy Rules: Bad for Google, Bad for Everyone: Restricting what search results users can see undermines the Internet’s promise of global access to information.",,725.32,False
809,2016-04-27,725.32,727.15,709.08,721.46,3313137,GOOGL,"Ford and Google Team Up to Support Driverless Cars: The automaker and the tech giant formed the Self-Driving Coalition for Safer Streets, a group aimed at urging federal approval of autonomous vehicles.",,704.12,False
